# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "1" "-t" "exon" "-g" "Parent" "-a" "../Reference_Data/PlasmoDB-41_Pfalciparum3D7.gff" "-o" "vehicle_drug_feature_counts_exons.txt" "-p" "vehicle_rep1.bam" "vehicle_rep2.bam" "drug_rep1.bam" "drug_rep2.bam" 
Geneid	Chr	Start	End	Strand	Length	vehicle_rep1.bam	vehicle_rep2.bam	drug_rep1.bam	drug_rep2.bam
PF3D7_1421300.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	877441;879411;880484;880738;881152;881368	879281;880340;880572;880788;881208;881450	-;-;-;-;-;-	3051	20	14	7	6
PF3D7_API00400.1	Pf3D7_API_v3	809	844	+	36	0	0	0	0
PF3D7_1149500.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1991359;1992869;1993827	1992867;1993687;1994018	-;-;-	2520	0	0	22	34
PF3D7_1444100.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1801961;1802146;1802322;1802549;1803470;1819226;1821742;1823639;1823932;1824132;1824450;1824716;1824878;1825067	1802022;1802245;1802444;1803316;1819083;1821548;1823520;1823827;1824000;1824359;1824509;1824745;1824968;1825326	-;-;-;-;-;-;-;-;-;-;-;-;-;-	21696	35	19	24	35
PF3D7_0935300.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	1373018;1373179;1373392;1373607	1373078;1373248;1373510;1373722	+;+;+;+	366	65	76	39	39
PF3D7_0400500.1	Pf3D7_04_v3;Pf3D7_04_v3	59636;59845	59689;60939	+;+	1149	0	0	11	11
PF3D7_1351000.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	2033838;2039374;2039691;2039867	2039219;2039492;2039756;2039882	+;+;+;+	5583	105	60	185	249
PF3D7_1104000.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	175608;175800;176080	175660;175919;177778	-;-;-	1872	374	325	282	302
PF3D7_1129200.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1128774;1129508;1130114;1130760	1129136;1129840;1130545;1130813	+;+;+;+	1182	925	1163	847	967
PF3D7_0114100.1	Pf3D7_01_v3;Pf3D7_01_v3	547597;548312	548217;548380	-;-	690	198	81	75	117
PF3D7_1323300.1	Pf3D7_13_v3	970278	971336	+	1059	143	167	69	92
PF3D7_0104600.1	Pf3D7_01_v3	206170	210189	+	4020	14	8	2	11
PF3D7_0406800.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	351527;351747;352026;352386;352650	351631;351836;352276;352466;352983	-;-;-;-;-	861	136	156	190	210
PF3D7_0725800.1	Pf3D7_07_v3	1086213	1086371	+	159	0	0	0	0
PF3D7_1316100.1	Pf3D7_13_v3	673717	678522	+	4806	33	33	49	58
PF3D7_1369800.1	Pf3D7_13_v3	2780354	2780427	+	74	0	0	0	0
PF3D7_0115300.1	Pf3D7_01_v3;Pf3D7_01_v3	595102;595317	595155;596273	+;+	1011	0	1	0	1
PF3D7_0621400.1	Pf3D7_06_v3	878790	880784	+	1995	13	53	28	32
PF3D7_0211100.1	Pf3D7_02_v3	451751	455116	+	3366	10	6	2	4
PF3D7_1210500.1	Pf3D7_12_v3	470229	471545	+	1317	3	2	0	2
PF3D7_1010000.1	Pf3D7_10_v3;Pf3D7_10_v3	401876;402376	402181;402711	-;-	642	114	135	32	34
PF3D7_0417400.1	Pf3D7_04_v3	756294	776603	+	20310	345	264	375	474
PF3D7_0613000.3	Pf3D7_06_v3	533907	533974	-	68	2	0	0	0
PF3D7_0613000.1,PF3D7_0613000.2	Pf3D7_06_v3	533932	533974	-	43	0	0	0	0
PF3D7_0613000.1	Pf3D7_06_v3	534221	534254	-	34	1	1	1	1
PF3D7_0613000.2	Pf3D7_06_v3	534604	534673	-	70	0	0	0	0
PF3D7_0613000.3,PF3D7_0613000.1	Pf3D7_06_v3	534623	534673	-	51	0	0	0	0
PF3D7_0613000.3,PF3D7_0613000.1,PF3D7_0613000.2	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	534929;535151;535333	535038;535246;535364	-;-;-	238	204	177	108	136
PF3D7_1024200.1	Pf3D7_10_v3	1021292	1021774	-	483	32	50	35	39
PF3D7_0418000.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	793827;795339;798063;798308;798722;799073;801445;804169;809805;809981	795141;797845;798175;798426;798918;801286;803969;809686;809882;810070	+;+;+;+;+;+;+;+;+;+	14676	33	10	19	26
PF3D7_1235100.1	Pf3D7_12_v3;Pf3D7_12_v3	1462209;1462491	1462312;1462602	-;-	216	25	33	61	80
PF3D7_1462600.1	Pf3D7_14_v3;Pf3D7_14_v3	2550692;2551958	2551788;2552432	+;+	1572	0	0	1	0
PF3D7_1024500.1	Pf3D7_10_v3	1026120	1026914	+	795	95	150	129	115
PF3D7_0112600.1	Pf3D7_01_v3	476429	477278	+	850	0	0	0	0
PF3D7_1431800.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1249328;1251780;1252041	1251674;1251930;1252167	+;+;+	2625	91	85	71	73
PF3D7_1470200.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	2877586;2878035;2878703	2877689;2878430;2878748	-;-;-	546	32	27	32	42
PF3D7_1014200.1	Pf3D7_10_v3;Pf3D7_10_v3	560538;560924	560777;563353	+;+	2670	2	4	3	2
PF3D7_1325300.1	Pf3D7_13_v3	1050915	1051319	+	405	6	12	1	2
PF3D7_1352100.1	Pf3D7_13_v3	2076078	2079227	-	3150	41	35	45	60
PF3D7_1347200.1	Pf3D7_13_v3	1889853	1891121	-	1269	7200	11132	3084	3365
PF3D7_1407300.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	264403;265278;265545;265837;266111	265152;265364;265674;265978;267074	+;+;+;+;+	2073	540	433	643	720
PF3D7_0814300.1	Pf3D7_08_v3	690541	694143	-	3603	107	73	101	132
PF3D7_0403900.1	Pf3D7_04_v3;Pf3D7_04_v3	219087;219524	219332;222838	+;+	3561	20	41	60	57
PF3D7_1007300.1	Pf3D7_10_v3;Pf3D7_10_v3	293850;295223	295013;295999	+;+	1941	24	33	9	13
malmito_rna_RNA11:rRNA	Pf_M76611	5284	5340	-	57	2	1	1	2
PF3D7_1106100.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	258779;258963;259378;259703	258869;259258;259521;259981	+;+;+;+	810	113	181	169	168
PF3D7_1247500.1	Pf3D7_12_v3	1959612	1962341	+	2730	107	132	221	215
PF3D7_1226500.1	Pf3D7_12_v3	1072459	1076976	+	4518	63	65	52	63
PF3D7_0318000.1	Pf3D7_03_v3	742191	742799	+	609	0	2	2	1
PF3D7_0408500.1	Pf3D7_04_v3	408679	410697	-	2019	302	273	474	405
PF3D7_0219500.1	Pf3D7_02_v3;Pf3D7_02_v3	776828;777591	777369;778065	-;-	1017	172	240	240	257
PF3D7_1115500.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	588169;588687;589039;589252	588449;588903;589087;589400	+;+;+;+	696	370	522	301	294
PF3D7_1432700.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1290468;1291062;1291361	1290889;1291215;1291459	-;-;-	675	258	253	252	277
PF3D7_0115000.1	Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3	577704;578657;579071	578496;578922;583789	+;+;+	5778	0	2	16	31
PF3D7_1410700.1	Pf3D7_14_v3;Pf3D7_14_v3	429690;430056	429888;430861	-;-	1005	277	366	322	328
PF3D7_0217500.1	Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3	720437;721895;722144;722395;722602	721654;721994;722262;722472;722661	+;+;+;+;+	1575	171	262	190	209
PF3D7_1416200.1	Pf3D7_14_v3	650503	657345	-	6843	122	81	111	137
PF3D7_1313800.1	Pf3D7_13_v3;Pf3D7_13_v3	588800;598688	598524;599198	-;-	10236	83	48	78	99
PF3D7_1319200.1	Pf3D7_13_v3	792381	794987	-	2607	6	7	6	16
PF3D7_0831900.1	Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3	1380834;1381108;1381197;1381554	1380971;1381195;1381552;1381835	+;+;+;+	864	2	2	0	4
PF3D7_1344700.1	Pf3D7_13_v3	1791032	1794766	-	3735	14	18	13	18
PF3D7_1478100.1	Pf3D7_14_v3;Pf3D7_14_v3	3216399;3217228	3217073;3217296	-;-	744	16	9	14	13
malmito_rna_24.1	Pf_M76611	226	262	-	37	0	0	0	0
PF3D7_0113800.1	Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3	527107;530175;531652;534735	530065;531493;534459;536351	+;+;+;+	8703	2	3	0	3
PF3D7_1204600.1	Pf3D7_12_v3	213211	214191	+	981	72	80	68	84
PF3D7_0832700.1	Pf3D7_08_v3;Pf3D7_08_v3;Pf3D7_08_v3	1408571;1408650;1409237	1408648;1409234;1409356	+;+;+	783	0	0	0	0
PF3D7_0621500.1	Pf3D7_06_v3	881963	882994	+	1032	31	37	24	29
PF3D7_1411300.1	Pf3D7_14_v3;Pf3D7_14_v3	458796;460900	460439;460962	+;+	1707	146	129	164	225
PF3D7_1333300.1	Pf3D7_13_v3	1368081	1368716	-	636	192	182	120	152
PF3D7_0800200.1	Pf3D7_08_v3;Pf3D7_08_v3	29700;31636	30878;39033	-;-	8577	1	2	1	1
PF3D7_1244400.1	Pf3D7_12_v3;Pf3D7_12_v3	1859656;1863799	1863615;1863846	+;+	4008	304	257	269	328
PF3D7_1337300.1	Pf3D7_13_v3;Pf3D7_13_v3	1503015;1505156	1504859;1506022	+;+	2712	185	164	114	155
PF3D7_1239900.1	Pf3D7_12_v3	1678438	1681536	-	3099	132	141	118	132
PF3D7_0934200.1	Pf3D7_09_v3	1346858	1347295	-	438	54	46	14	16
PF3D7_0614100.1	Pf3D7_06_v3	589457	592264	-	2808	19	11	24	16
PF3D7_1307000.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	325215;325509;325770	325265;325593;326371	-;-;-	738	180	141	207	313
PF3D7_0603100.1	Pf3D7_06_v3	125458	126816	-	1359	66	58	41	52
PF3D7_0306100.1	Pf3D7_03_v3;Pf3D7_03_v3	288637;288948	288723;290747	-;-	1887	133	149	141	181
PF3D7_1136400.1	Pf3D7_11_v3	1427011	1429671	-	2661	191	173	130	165
PF3D7_1013400.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	518542;518673;518876;519474;519804;520046;520237;520624;520868;521072;521325	518570;518786;519356;519699;519868;520129;520419;520731;520942;521172;522252	-;-;-;-;-;-;-;-;-;-;-	2394	17	13	39	52
PF3D7_0417300.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	750860;751127;751338;751515	750919;751221;751393;753712	-;-;-;-	2409	261	266	243	331
PF3D7_0113900.1	Pf3D7_01_v3;Pf3D7_01_v3	537109;537957	537771;538025	-;-	732	11	12	71	60
PF3D7_1462100.1	Pf3D7_14_v3	2519205	2523209	-	4005	24	30	16	21
PF3D7_0319300.1	Pf3D7_03_v3;Pf3D7_03_v3	807277;807803	807702;807859	+;+	483	127	177	132	120
PF3D7_1364300.1	Pf3D7_13_v3	2579159	2582614	-	3456	189	191	207	229
PF3D7_1333200.1	Pf3D7_13_v3	1362093	1367609	+	5517	217	167	100	114
PF3D7_1246300.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	1925642;1926038;1926505;1926707;1926915;1927638;1928440;1928771;1928928;1929226	1925863;1926368;1926598;1926785;1927497;1928341;1928619;1928832;1929126;1929438	+;+;+;+;+;+;+;+;+;+	2667	187	179	368	452
PF3D7_0932400.1	Pf3D7_09_v3;Pf3D7_09_v3	1292117;1293248	1292935;1293643	-;-	1215	182	199	219	241
PF3D7_1439900.1	Pf3D7_14_v3;Pf3D7_14_v3	1622576;1622978	1622687;1623612	+;+	747	2580	2091	1017	1250
PF3D7_1205700.1	Pf3D7_12_v3	253155	254123	+	969	53	49	28	28
PF3D7_1236500.1	Pf3D7_12_v3	1525407	1526216	-	810	1	1	3	0
PF3D7_1112700.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	481851;482580;482812;485760	482477;482645;485526;485831	+;+;+;+	3480	32	18	13	15
PF3D7_1145400.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1800544;1800735;1800929;1801248	1800570;1800781;1801065;1803550	-;-;-;-	2514	691	722	1162	1160
PF3D7_1406300.1	Pf3D7_14_v3	228410	229837	+	1428	246	160	127	163
PF3D7_0501700.1	Pf3D7_05_v3	86820	89201	-	2382	1	5	1	2
PF3D7_1327200.1	Pf3D7_13_v3	1143157	1143915	+	759	61	65	69	102
PF3D7_1359500.1	Pf3D7_13_v3	2364426	2365235	+	810	4	7	5	11
PF3D7_1241600.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	1774901;1775055;1775474;1775749;1776058;1776220;1776442	1774913;1775267;1775552;1775948;1776120;1776281;1776582	+;+;+;+;+;+;+	771	103	73	158	160
PF3D7_0108300.1	Pf3D7_01_v3	337168	343833	+	6666	833	574	729	1006
PF3D7_0625200.1	Pf3D7_06_v3	1025179	1026336	+	1158	29	29	43	59
PF3D7_1427800.1	Pf3D7_14_v3	1088362	1089102	-	741	123	115	102	129
PF3D7_1145900.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1818594;1818753;1819129;1819305;1819494;1819685;1819826;1819999;1820208;1820389;1820659	1818615;1819036;1819221;1819370;1819555;1819731;1819868;1820090;1820236;1820450;1820743	+;+;+;+;+;+;+;+;+;+;+	885	44	43	29	39
PF3D7_0730100.1	Pf3D7_07_v3	1282913	1285519	+	2607	34	24	41	57
PF3D7_0709300.1	Pf3D7_07_v3	413560	421749	-	8190	117	65	59	68
PF3D7_0204400.1	Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3	197219;197367;197740;197984	197281;197465;197841;198043	-;-;-;-	324	25	19	10	16
PF3D7_1130600.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1176441;1178795;1179007;1179217;1179402;1179567	1178629;1178896;1179078;1179309;1179473;1179705	+;+;+;+;+;+	2667	79	67	35	43
PF3D7_0605800.1	Pf3D7_06_v3	237811	244521	-	6711	253	197	226	258
PF3D7_1022800.1	Pf3D7_10_v3	955883	958357	+	2475	208	166	260	318
PF3D7_1205800.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	256367;262191;262510;263574	261997;262350;263415;263731	+;+;+;+	6855	570	440	453	587
PF3D7_0710800.1	Pf3D7_07_v3	482701	483831	-	1131	190	254	291	285
PF3D7_1312500.1	Pf3D7_13_v3	526863	527060	-	198	10	15	82	112
PF3D7_0501100.1,PF3D7_0501100.2	Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3	58037;59367;59619	58608;59495;59726	-;-;-	809	86	77	148	155
PF3D7_0501100.1	Pf3D7_05_v3	58750	59149	-	400	0	2	2	3
PF3D7_0501100.2	Pf3D7_05_v3	58786	59149	-	364	0	0	0	0
PF3D7_0310700.1	Pf3D7_03_v3;Pf3D7_03_v3	463326;463888	463376;464274	+;+	438	138	150	147	144
PF3D7_0103000.1	Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3	132086;132281;132481;132693;133017;133285;133513	132153;132355;132597;132929;133115;133356;133624	-;-;-;-;-;-;-	780	56	57	25	51
PF3D7_0802900.1	Pf3D7_08_v3;Pf3D7_08_v3	195148;195357	195233;195678	-;-	408	38	39	21	22
PF3D7_0825000.1	Pf3D7_08_v3;Pf3D7_08_v3	1086048;1091179	1090972;1091248	+;+	4995	68	73	75	103
PF3D7_1225100.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	1018506;1018930;1020154;1023921	1018780;1019965;1023845;1024008	+;+;+;+	5091	39	42	37	59
PF3D7_0811800.1	Pf3D7_08_v3	593649	595412	-	1764	39	26	4	7
PF3D7_1248800.1	Pf3D7_12_v3	2001987	2002271	+	285	3	4	3	3
PF3D7_0611000.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	463564;463823;464514	463700;464386;464676	-;-;-	864	95	108	80	86
PF3D7_0525400.1	Pf3D7_05_v3	1057651	1059054	+	1404	46	58	57	62
PF3D7_0415800.1	Pf3D7_04_v3	693906	696533	+	2628	9	15	14	8
PF3D7_1478700.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	3239145;3239820;3240165;3240399	3239716;3240163;3240295;3240473	-;-;-;-	1122	27	14	6	7
PF3D7_0924800.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	1009063;1009201;1009330;1009509;1009681	1009066;1009239;1009400;1009574;1009755	+;+;+;+;+	255	2	5	4	3
PF3D7_1220700.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	822958;823586;823870;824145;824967;825714	823234;823681;823985;824213;825067;827712	-;-;-;-;-;-	2658	0	0	2	0
PF3D7_1128000.2,PF3D7_1128000.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1087314;1092249;1092668	1091829;1092506;1093105	+;+;+	5212	144	154	138	158
PF3D7_1128000.1	Pf3D7_11_v3	1091933	1092090	+	158	0	0	0	0
PF3D7_1128000.2	Pf3D7_11_v3	1091933	1092051	+	119	0	0	0	0
PF3D7_0204100.1	Pf3D7_02_v3	182228	189115	-	6888	223	142	177	281
PF3D7_0528800.1	Pf3D7_05_v3	1180425	1182038	-	1614	70	48	35	51
PF3D7_1219100.1	Pf3D7_12_v3	757649	763642	+	5994	572	398	304	382
PF3D7_1149200.1	Pf3D7_11_v3;Pf3D7_11_v3	1976407;1976724	1976598;1979804	+;+	3273	12	19	122	172
PF3D7_API06500.1	Pf3D7_API_v3	31251	31321	+	71	0	0	0	0
PF3D7_1345800.1	Pf3D7_13_v3;Pf3D7_13_v3	1831842;1833931	1833765;1834991	+;+	2985	228	208	192	252
PF3D7_0515700.1	Pf3D7_05_v3	653966	655336	-	1371	1554	2231	1888	1764
PF3D7_1446700.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1919583;1919718;1919972;1920246;1920457;1920609;1920974;1921198	1919612;1919873;1920065;1920361;1920507;1920720;1921040;1921645	-;-;-;-;-;-;-;-	1074	206	194	187	199
PF3D7_0929700.1	Pf3D7_09_v3	1185107	1186159	-	1053	36	30	6	12
PF3D7_0524800.1	Pf3D7_05_v3;Pf3D7_05_v3	1021408;1024047	1023249;1024307	-;-	2103	62	44	51	55
PF3D7_1451700.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	2118947;2119088;2119289;2119633;2119924;2120276	2118994;2119168;2119434;2119717;2120092;2120280	-;-;-;-;-;-	534	224	280	242	284
PF3D7_1431700.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1247030;1247355;1247641	1247152;1247419;1247950	+;+;+	498	1616	2105	619	758
PF3D7_1237800.1	Pf3D7_12_v3;Pf3D7_12_v3	1575197;1575403	1575302;1575518	+;+	222	11	21	30	25
PF3D7_0200300.1	Pf3D7_02_v3	35927	37249	-	1323	1	0	0	0
mal_rna_12:rRNA	Pf_M76611	4586	4618	-	33	0	0	0	0
PF3D7_1309700.1	Pf3D7_13_v3	440265	445283	+	5019	77	99	91	103
PF3D7_0109950.1	Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3	386708;386871;387214;387435;387596;387874	386722;387042;387299;387462;387731;387940	+;+;+;+;+;+	504	90	81	70	101
PF3D7_0814700.1	Pf3D7_08_v3	706076	706996	+	921	2	3	1	2
PF3D7_1028400.1	Pf3D7_10_v3	1169940	1171391	+	1452	167	125	137	185
PF3D7_1349200.1	Pf3D7_13_v3	1971890	1974481	-	2592	362	311	271	305
PF3D7_1436500.1	Pf3D7_14_v3	1488706	1490001	+	1296	65	64	29	43
PF3D7_0907800.1	Pf3D7_09_v3	366925	367500	+	576	208	297	167	189
PF3D7_0822700.1	Pf3D7_08_v3	1000981	1003755	-	2775	14	12	12	18
PF3D7_1248500.1	Pf3D7_12_v3	1983480	1984349	-	870	2140	2613	1596	1665
PF3D7_0728400.1	Pf3D7_07_v3;Pf3D7_07_v3	1215174;1215488	1215278;1215763	+;+	381	0	0	0	0
PF3D7_0728400.2	Pf3D7_07_v3;Pf3D7_07_v3	1215174;1215492	1215282;1215763	+;+	381	0	0	0	0
PF3D7_1414800.1	Pf3D7_14_v3;Pf3D7_14_v3	599763;600510	600197;600680	-;-	606	356	462	305	334
PF3D7_0425200.1	Pf3D7_04_v3;Pf3D7_04_v3	1136586;1136759	1136651;1137385	+;+	693	2	5	34	39
PF3D7_0103400.1	Pf3D7_01_v3	147915	152777	-	4863	258	165	280	361
PF3D7_1338900.1	Pf3D7_13_v3	1568374	1571169	-	2796	237	332	217	232
PF3D7_0927800.1	Pf3D7_09_v3;Pf3D7_09_v3	1128871;1129494	1129245;1129940	+;+	822	317	461	446	389
PF3D7_0824500.1	Pf3D7_08_v3;Pf3D7_08_v3	1066154;1066702	1066504;1067472	+;+	1122	248	338	275	396
PF3D7_1368900.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	2739350;2739495;2739765	2739383;2739579;2740998	+;+;+	1353	490	578	442	450
PF3D7_0817300.1	Pf3D7_08_v3	782909	789616	-	6708	77	57	366	434
PF3D7_1127600.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1071752;1072034;1072376;1072594;1072794;1072977;1073199;1073390;1073582;1073755	1071829;1072257;1072478;1072683;1072827;1073104;1073291;1073434;1073621;1073813	+;+;+;+;+;+;+;+;+;+	894	201	261	384	419
PF3D7_1452000.1	Pf3D7_14_v3	2134298	2140867	+	6570	115	120	115	121
PF3D7_1133200.1	Pf3D7_11_v3;Pf3D7_11_v3	1281284;1281732	1281600;1287633	-;-	6219	830	662	894	1048
PF3D7_0907000.1	Pf3D7_09_v3;Pf3D7_09_v3	337564;337815	337700;337920	+;+	243	71	112	77	71
PF3D7_1220400.1	Pf3D7_12_v3	816909	818468	+	1560	52	47	36	66
PF3D7_1310800.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	470595;470830;471076	470706;470948;475002	-;-;-	4158	143	122	230	261
PF3D7_1373300.1	Pf3D7_13_v3;Pf3D7_13_v3	2877908;2878146	2877976;2879141	+;+	1065	0	0	0	0
PF3D7_0320100.1	Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3	840362;840715;841017;841206;841482;841645	840528;840821;841103;841352;841525;841758	+;+;+;+;+;+	666	194	350	255	277
PF3D7_0718800.1	Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3	833630;833951;834309;834669;835017	833798;834174;834491;834879;835051	-;-;-;-;-	822	2	2	2	2
PF3D7_1369600.1	Pf3D7_13_v3	2774191	2776884	-	2694	70	61	98	108
PF3D7_0908500.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	389605;391224;392009;394370;394679;394930;395185;395422;395688;395838;396054;396234;396451;396660;396912;397128;397493;397745	391029;391875;394233;394564;394776;395084;395279;395522;395728;395950;396145;396365;396493;396770;396988;397350;397597;397843	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5982	42	34	37	53
PF3D7_1357200.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	2271537;2272151;2272370;2272613;2273030;2273265;2273450	2271955;2272237;2272454;2272914;2273155;2273336;2274083	+;+;+;+;+;+;+	1725	166	149	83	105
PF3D7_0102600.1	Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3	119041;119272;121148	119121;120981;121249	-;-;-	1893	8	11	221	281
PF3D7_0520600.1	Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3	843586;843870;844108;844367;844813	843685;843979;844211;844506;844817	-;-;-;-;-	459	265	298	273	269
PF3D7_API05700.1	Pf3D7_API_v3	27421	28846	+	1426	0	0	0	0
PF3D7_0817600.1	Pf3D7_08_v3;Pf3D7_08_v3	800920;803923	803696;804034	-;-	2889	187	260	167	204
PF3D7_1424100.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	973853;974292;975471	973882;975073;975543	-;-;-	885	3022	3344	1479	1629
PF3D7_1449500.1	Pf3D7_14_v3;Pf3D7_14_v3	2031087;2031296	2031132;2033397	+;+	2148	119	97	223	282
PF3D7_1001400.1	Pf3D7_10_v3;Pf3D7_10_v3	74661;77486	77339;77572	-;-	2766	33	11	180	256
